"BehaviorSpace results (NetLogo 5.1.0)"
"task2.nlogo"
"PD HD neighborhood cost"
"12/19/2014 22:06:34:325 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","game","cost","initial_propD","benefit","baseline_fitness","neighborhood","play_spatial","[step]","count patches with [strategy_current = ""C""] / count patches"
"1036","""HD""","0.14","0.5","1","0","""moore_r=1""","true","500","0.9544"
"1037","""HD""","0.14","0.5","1","0","""moore_r=1""","true","500","0.954"
"1038","""HD""","0.14","0.5","1","0","""moore_r=1""","true","500","0.9476"
"1039","""HD""","0.14","0.5","1","0","""von neumann_r=1""","true","500","0.9888"
"1040","""HD""","0.14","0.5","1","0","""von neumann_r=1""","true","500","0.9916"
"1033","""HD""","0.13","0.5","1","0","""moore_r=3""","true","500","0.886"
"1034","""HD""","0.13","0.5","1","0","""moore_r=3""","true","500","0.8876"
"1041","""HD""","0.14","0.5","1","0","""von neumann_r=1""","true","500","0.994"
"1035","""HD""","0.13","0.5","1","0","""moore_r=3""","true","500","0.8824"
"1045","""HD""","0.15","0.5","1","0","""moore_r=1""","true","500","0.9476"
"1046","""HD""","0.15","0.5","1","0","""moore_r=1""","true","500","0.9584"
"1047","""HD""","0.15","0.5","1","0","""moore_r=1""","true","500","0.9492"
"1048","""HD""","0.15","0.5","1","0","""von neumann_r=1""","true","500","0.9916"
"1049","""HD""","0.15","0.5","1","0","""von neumann_r=1""","true","500","0.99"
"1050","""HD""","0.15","0.5","1","0","""von neumann_r=1""","true","500","0.994"
"1042","""HD""","0.14","0.5","1","0","""moore_r=3""","true","500","0.884"
"1043","""HD""","0.14","0.5","1","0","""moore_r=3""","true","500","0.8828"
"1044","""HD""","0.14","0.5","1","0","""moore_r=3""","true","500","0.8816"
"1054","""HD""","0.16","0.5","1","0","""moore_r=1""","true","500","0.9368"
"1055","""HD""","0.16","0.5","1","0","""moore_r=1""","true","500","0.936"
"1056","""HD""","0.16","0.5","1","0","""moore_r=1""","true","500","0.9328"
"1057","""HD""","0.16","0.5","1","0","""von neumann_r=1""","true","500","0.9896"
"1051","""HD""","0.15","0.5","1","0","""moore_r=3""","true","500","0.8736"
"1058","""HD""","0.16","0.5","1","0","""von neumann_r=1""","true","500","0.9856"
"1059","""HD""","0.16","0.5","1","0","""von neumann_r=1""","true","500","0.9936"
"1052","""HD""","0.15","0.5","1","0","""moore_r=3""","true","500","0.878"
"1053","""HD""","0.15","0.5","1","0","""moore_r=3""","true","500","0.8728"
"1063","""HD""","0.17","0.5","1","0","""moore_r=1""","true","500","0.924"
"1064","""HD""","0.17","0.5","1","0","""moore_r=1""","true","500","0.9128"
"1065","""HD""","0.17","0.5","1","0","""moore_r=1""","true","500","0.9196"
"1066","""HD""","0.17","0.5","1","0","""von neumann_r=1""","true","500","0.986"
"1067","""HD""","0.17","0.5","1","0","""von neumann_r=1""","true","500","0.982"
"1068","""HD""","0.17","0.5","1","0","""von neumann_r=1""","true","500","0.9888"
"1061","""HD""","0.16","0.5","1","0","""moore_r=3""","true","500","0.8644"
"1060","""HD""","0.16","0.5","1","0","""moore_r=3""","true","500","0.8648"
"1062","""HD""","0.16","0.5","1","0","""moore_r=3""","true","500","0.87"
"1072","""HD""","0.18","0.5","1","0","""moore_r=1""","true","500","0.8956"
"1073","""HD""","0.18","0.5","1","0","""moore_r=1""","true","500","0.9036"
"1074","""HD""","0.18","0.5","1","0","""moore_r=1""","true","500","0.8932"
"1075","""HD""","0.18","0.5","1","0","""von neumann_r=1""","true","500","0.9852"
"1076","""HD""","0.18","0.5","1","0","""von neumann_r=1""","true","500","0.9888"
"1069","""HD""","0.17","0.5","1","0","""moore_r=3""","true","500","0.8596"
"1077","""HD""","0.18","0.5","1","0","""von neumann_r=1""","true","500","0.9884"
"1070","""HD""","0.17","0.5","1","0","""moore_r=3""","true","500","0.864"
"1071","""HD""","0.17","0.5","1","0","""moore_r=3""","true","500","0.8636"
"1081","""HD""","0.19","0.5","1","0","""moore_r=1""","true","500","0.8868"
"1082","""HD""","0.19","0.5","1","0","""moore_r=1""","true","500","0.87"
"1083","""HD""","0.19","0.5","1","0","""moore_r=1""","true","500","0.868"
"1084","""HD""","0.19","0.5","1","0","""von neumann_r=1""","true","500","0.9824"
"1085","""HD""","0.19","0.5","1","0","""von neumann_r=1""","true","500","0.9844"
"1078","""HD""","0.18","0.5","1","0","""moore_r=3""","true","500","0.8488"
"1086","""HD""","0.19","0.5","1","0","""von neumann_r=1""","true","500","0.9856"
"1079","""HD""","0.18","0.5","1","0","""moore_r=3""","true","500","0.8552"
"1080","""HD""","0.18","0.5","1","0","""moore_r=3""","true","500","0.8516"
"1090","""HD""","0.2","0.5","1","0","""moore_r=1""","true","500","0.844"
"1091","""HD""","0.2","0.5","1","0","""moore_r=1""","true","500","0.8552"
"1092","""HD""","0.2","0.5","1","0","""moore_r=1""","true","500","0.8468"
"1093","""HD""","0.2","0.5","1","0","""von neumann_r=1""","true","500","0.988"
"1094","""HD""","0.2","0.5","1","0","""von neumann_r=1""","true","500","0.984"
"1095","""HD""","0.2","0.5","1","0","""von neumann_r=1""","true","500","0.984"
"1087","""HD""","0.19","0.5","1","0","""moore_r=3""","true","500","0.8412"
"1089","""HD""","0.19","0.5","1","0","""moore_r=3""","true","500","0.8388"
"1088","""HD""","0.19","0.5","1","0","""moore_r=3""","true","500","0.8456"
"1099","""HD""","0.21","0.5","1","0","""moore_r=1""","true","500","0.8284"
"1100","""HD""","0.21","0.5","1","0","""moore_r=1""","true","500","0.8316"
"1101","""HD""","0.21","0.5","1","0","""moore_r=1""","true","500","0.8284"
"1102","""HD""","0.21","0.5","1","0","""von neumann_r=1""","true","500","0.9848"
"1103","""HD""","0.21","0.5","1","0","""von neumann_r=1""","true","500","0.9852"
"1096","""HD""","0.2","0.5","1","0","""moore_r=3""","true","500","0.8336"
"1104","""HD""","0.21","0.5","1","0","""von neumann_r=1""","true","500","0.9808"
"1097","""HD""","0.2","0.5","1","0","""moore_r=3""","true","500","0.8372"
"1098","""HD""","0.2","0.5","1","0","""moore_r=3""","true","500","0.8424"
"1108","""HD""","0.22","0.5","1","0","""moore_r=1""","true","500","0.8224"
"1109","""HD""","0.22","0.5","1","0","""moore_r=1""","true","500","0.8108"
"1110","""HD""","0.22","0.5","1","0","""moore_r=1""","true","500","0.8092"
"1111","""HD""","0.22","0.5","1","0","""von neumann_r=1""","true","500","0.9812"
"1112","""HD""","0.22","0.5","1","0","""von neumann_r=1""","true","500","0.9844"
"1113","""HD""","0.22","0.5","1","0","""von neumann_r=1""","true","500","0.9816"
"1105","""HD""","0.21","0.5","1","0","""moore_r=3""","true","500","0.8288"
"1106","""HD""","0.21","0.5","1","0","""moore_r=3""","true","500","0.8336"
"1107","""HD""","0.21","0.5","1","0","""moore_r=3""","true","500","0.8288"
"1117","""HD""","0.23","0.5","1","0","""moore_r=1""","true","500","0.8084"
"1118","""HD""","0.23","0.5","1","0","""moore_r=1""","true","500","0.808"
"1119","""HD""","0.23","0.5","1","0","""moore_r=1""","true","500","0.8032"
"1120","""HD""","0.23","0.5","1","0","""von neumann_r=1""","true","500","0.9788"
"1121","""HD""","0.23","0.5","1","0","""von neumann_r=1""","true","500","0.9748"
"1122","""HD""","0.23","0.5","1","0","""von neumann_r=1""","true","500","0.97"
"1114","""HD""","0.22","0.5","1","0","""moore_r=3""","true","500","0.8248"
"1115","""HD""","0.22","0.5","1","0","""moore_r=3""","true","500","0.8272"
"1116","""HD""","0.22","0.5","1","0","""moore_r=3""","true","500","0.8292"
"1126","""HD""","0.24","0.5","1","0","""moore_r=1""","true","500","0.7932"
"1127","""HD""","0.24","0.5","1","0","""moore_r=1""","true","500","0.7908"
"1128","""HD""","0.24","0.5","1","0","""moore_r=1""","true","500","0.7956"
"1129","""HD""","0.24","0.5","1","0","""von neumann_r=1""","true","500","0.968"
"1130","""HD""","0.24","0.5","1","0","""von neumann_r=1""","true","500","0.9756"
"1123","""HD""","0.23","0.5","1","0","""moore_r=3""","true","500","0.8196"
"1125","""HD""","0.23","0.5","1","0","""moore_r=3""","true","500","0.8212"
"1131","""HD""","0.24","0.5","1","0","""von neumann_r=1""","true","500","0.9792"
"1124","""HD""","0.23","0.5","1","0","""moore_r=3""","true","500","0.8164"
"1135","""HD""","0.25","0.5","1","0","""moore_r=1""","true","500","0.7816"
"1136","""HD""","0.25","0.5","1","0","""moore_r=1""","true","500","0.796"
"1137","""HD""","0.25","0.5","1","0","""moore_r=1""","true","500","0.7784"
"1138","""HD""","0.25","0.5","1","0","""von neumann_r=1""","true","500","0.9756"
"1139","""HD""","0.25","0.5","1","0","""von neumann_r=1""","true","500","0.9764"
"1140","""HD""","0.25","0.5","1","0","""von neumann_r=1""","true","500","0.9656"
"1132","""HD""","0.24","0.5","1","0","""moore_r=3""","true","500","0.8132"
"1133","""HD""","0.24","0.5","1","0","""moore_r=3""","true","500","0.8136"
"1134","""HD""","0.24","0.5","1","0","""moore_r=3""","true","500","0.8056"
"1144","""HD""","0.26","0.5","1","0","""moore_r=1""","true","500","0.7852"
"1145","""HD""","0.26","0.5","1","0","""moore_r=1""","true","500","0.7788"
"1146","""HD""","0.26","0.5","1","0","""moore_r=1""","true","500","0.7692"
"1147","""HD""","0.26","0.5","1","0","""von neumann_r=1""","true","500","0.9636"
"1141","""HD""","0.25","0.5","1","0","""moore_r=3""","true","500","0.794"
"1148","""HD""","0.26","0.5","1","0","""von neumann_r=1""","true","500","0.9708"
"1149","""HD""","0.26","0.5","1","0","""von neumann_r=1""","true","500","0.9676"
"1142","""HD""","0.25","0.5","1","0","""moore_r=3""","true","500","0.8072"
"1143","""HD""","0.25","0.5","1","0","""moore_r=3""","true","500","0.7976"
"1153","""HD""","0.27","0.5","1","0","""moore_r=1""","true","500","0.7752"
"1154","""HD""","0.27","0.5","1","0","""moore_r=1""","true","500","0.7688"
"1155","""HD""","0.27","0.5","1","0","""moore_r=1""","true","500","0.7676"
"1156","""HD""","0.27","0.5","1","0","""von neumann_r=1""","true","500","0.9536"
"1157","""HD""","0.27","0.5","1","0","""von neumann_r=1""","true","500","0.966"
"1158","""HD""","0.27","0.5","1","0","""von neumann_r=1""","true","500","0.9572"
"1150","""HD""","0.26","0.5","1","0","""moore_r=3""","true","500","0.7928"
"1151","""HD""","0.26","0.5","1","0","""moore_r=3""","true","500","0.7996"
"1152","""HD""","0.26","0.5","1","0","""moore_r=3""","true","500","0.7948"
"1162","""HD""","0.28","0.5","1","0","""moore_r=1""","true","500","0.7612"
"1163","""HD""","0.28","0.5","1","0","""moore_r=1""","true","500","0.7468"
"1164","""HD""","0.28","0.5","1","0","""moore_r=1""","true","500","0.7472"
"1165","""HD""","0.28","0.5","1","0","""von neumann_r=1""","true","500","0.9468"
"1166","""HD""","0.28","0.5","1","0","""von neumann_r=1""","true","500","0.9436"
"1167","""HD""","0.28","0.5","1","0","""von neumann_r=1""","true","500","0.9528"
"1159","""HD""","0.27","0.5","1","0","""moore_r=3""","true","500","0.7892"
"1161","""HD""","0.27","0.5","1","0","""moore_r=3""","true","500","0.7896"
"1160","""HD""","0.27","0.5","1","0","""moore_r=3""","true","500","0.788"
"1171","""HD""","0.29","0.5","1","0","""moore_r=1""","true","500","0.746"
"1172","""HD""","0.29","0.5","1","0","""moore_r=1""","true","500","0.7444"
"1173","""HD""","0.29","0.5","1","0","""moore_r=1""","true","500","0.7416"
"1174","""HD""","0.29","0.5","1","0","""von neumann_r=1""","true","500","0.9468"
"1175","""HD""","0.29","0.5","1","0","""von neumann_r=1""","true","500","0.9356"
"1169","""HD""","0.28","0.5","1","0","""moore_r=3""","true","500","0.7808"
"1168","""HD""","0.28","0.5","1","0","""moore_r=3""","true","500","0.782"
"1176","""HD""","0.29","0.5","1","0","""von neumann_r=1""","true","500","0.9384"
"1170","""HD""","0.28","0.5","1","0","""moore_r=3""","true","500","0.782"
"1180","""HD""","0.3","0.5","1","0","""moore_r=1""","true","500","0.7324"
"1181","""HD""","0.3","0.5","1","0","""moore_r=1""","true","500","0.728"
"1182","""HD""","0.3","0.5","1","0","""moore_r=1""","true","500","0.7344"
"1183","""HD""","0.3","0.5","1","0","""von neumann_r=1""","true","500","0.9464"
"1184","""HD""","0.3","0.5","1","0","""von neumann_r=1""","true","500","0.9308"
"1185","""HD""","0.3","0.5","1","0","""von neumann_r=1""","true","500","0.9256"
"1177","""HD""","0.29","0.5","1","0","""moore_r=3""","true","500","0.7728"
"1178","""HD""","0.29","0.5","1","0","""moore_r=3""","true","500","0.77"
"1179","""HD""","0.29","0.5","1","0","""moore_r=3""","true","500","0.7708"
"1189","""HD""","0.31","0.5","1","0","""moore_r=1""","true","500","0.7308"
"1190","""HD""","0.31","0.5","1","0","""moore_r=1""","true","500","0.7324"
"1191","""HD""","0.31","0.5","1","0","""moore_r=1""","true","500","0.7252"
"1192","""HD""","0.31","0.5","1","0","""von neumann_r=1""","true","500","0.9208"
"1193","""HD""","0.31","0.5","1","0","""von neumann_r=1""","true","500","0.9236"
"1194","""HD""","0.31","0.5","1","0","""von neumann_r=1""","true","500","0.9152"
"1186","""HD""","0.3","0.5","1","0","""moore_r=3""","true","500","0.7688"
"1187","""HD""","0.3","0.5","1","0","""moore_r=3""","true","500","0.7696"
"1188","""HD""","0.3","0.5","1","0","""moore_r=3""","true","500","0.7612"
"1198","""HD""","0.32","0.5","1","0","""moore_r=1""","true","500","0.7192"
"1199","""HD""","0.32","0.5","1","0","""moore_r=1""","true","500","0.72"
"1200","""HD""","0.32","0.5","1","0","""moore_r=1""","true","500","0.718"
"1201","""HD""","0.32","0.5","1","0","""von neumann_r=1""","true","500","0.9048"
"1202","""HD""","0.32","0.5","1","0","""von neumann_r=1""","true","500","0.89"
"1203","""HD""","0.32","0.5","1","0","""von neumann_r=1""","true","500","0.9012"
"1196","""HD""","0.31","0.5","1","0","""moore_r=3""","true","500","0.766"
"1195","""HD""","0.31","0.5","1","0","""moore_r=3""","true","500","0.7584"
"1197","""HD""","0.31","0.5","1","0","""moore_r=3""","true","500","0.7564"
"1207","""HD""","0.33","0.5","1","0","""moore_r=1""","true","500","0.706"
"1208","""HD""","0.33","0.5","1","0","""moore_r=1""","true","500","0.7092"
"1209","""HD""","0.33","0.5","1","0","""moore_r=1""","true","500","0.7156"
"1210","""HD""","0.33","0.5","1","0","""von neumann_r=1""","true","500","0.8712"
"1211","""HD""","0.33","0.5","1","0","""von neumann_r=1""","true","500","0.8588"
"1212","""HD""","0.33","0.5","1","0","""von neumann_r=1""","true","500","0.8712"
"1204","""HD""","0.32","0.5","1","0","""moore_r=3""","true","500","0.748"
"1205","""HD""","0.32","0.5","1","0","""moore_r=3""","true","500","0.756"
"1206","""HD""","0.32","0.5","1","0","""moore_r=3""","true","500","0.752"
"1216","""HD""","0.34","0.5","1","0","""moore_r=1""","true","500","0.692"
"1217","""HD""","0.34","0.5","1","0","""moore_r=1""","true","500","0.6932"
"1218","""HD""","0.34","0.5","1","0","""moore_r=1""","true","500","0.6928"
"1219","""HD""","0.34","0.5","1","0","""von neumann_r=1""","true","500","0.8372"
"1213","""HD""","0.33","0.5","1","0","""moore_r=3""","true","500","0.7412"
"1220","""HD""","0.34","0.5","1","0","""von neumann_r=1""","true","500","0.8156"
"1214","""HD""","0.33","0.5","1","0","""moore_r=3""","true","500","0.742"
"1221","""HD""","0.34","0.5","1","0","""von neumann_r=1""","true","500","0.8216"
"1215","""HD""","0.33","0.5","1","0","""moore_r=3""","true","500","0.7436"
"1225","""HD""","0.35","0.5","1","0","""moore_r=1""","true","500","0.694"
"1226","""HD""","0.35","0.5","1","0","""moore_r=1""","true","500","0.682"
"1227","""HD""","0.35","0.5","1","0","""moore_r=1""","true","500","0.6796"
"1228","""HD""","0.35","0.5","1","0","""von neumann_r=1""","true","500","0.7956"
"1229","""HD""","0.35","0.5","1","0","""von neumann_r=1""","true","500","0.79"
"1230","""HD""","0.35","0.5","1","0","""von neumann_r=1""","true","500","0.8004"
"1223","""HD""","0.34","0.5","1","0","""moore_r=3""","true","500","0.7428"
"1224","""HD""","0.34","0.5","1","0","""moore_r=3""","true","500","0.7364"
"1222","""HD""","0.34","0.5","1","0","""moore_r=3""","true","500","0.7336"
"1234","""HD""","0.36","0.5","1","0","""moore_r=1""","true","500","0.6692"
"1235","""HD""","0.36","0.5","1","0","""moore_r=1""","true","500","0.6676"
"1236","""HD""","0.36","0.5","1","0","""moore_r=1""","true","500","0.6824"
"1237","""HD""","0.36","0.5","1","0","""von neumann_r=1""","true","500","0.758"
"1238","""HD""","0.36","0.5","1","0","""von neumann_r=1""","true","500","0.7688"
"1239","""HD""","0.36","0.5","1","0","""von neumann_r=1""","true","500","0.7796"
"1231","""HD""","0.35","0.5","1","0","""moore_r=3""","true","500","0.7296"
"1233","""HD""","0.35","0.5","1","0","""moore_r=3""","true","500","0.72"
"1232","""HD""","0.35","0.5","1","0","""moore_r=3""","true","500","0.7236"
"1243","""HD""","0.37","0.5","1","0","""moore_r=1""","true","500","0.67"
"1244","""HD""","0.37","0.5","1","0","""moore_r=1""","true","500","0.6752"
"1245","""HD""","0.37","0.5","1","0","""moore_r=1""","true","500","0.6712"
"1246","""HD""","0.37","0.5","1","0","""von neumann_r=1""","true","500","0.7312"
"1247","""HD""","0.37","0.5","1","0","""von neumann_r=1""","true","500","0.7168"
"1248","""HD""","0.37","0.5","1","0","""von neumann_r=1""","true","500","0.7352"
"1240","""HD""","0.36","0.5","1","0","""moore_r=3""","true","500","0.7208"
"1241","""HD""","0.36","0.5","1","0","""moore_r=3""","true","500","0.724"
"1242","""HD""","0.36","0.5","1","0","""moore_r=3""","true","500","0.7204"
"1252","""HD""","0.38","0.5","1","0","""moore_r=1""","true","500","0.6672"
"1253","""HD""","0.38","0.5","1","0","""moore_r=1""","true","500","0.6596"
"1254","""HD""","0.38","0.5","1","0","""moore_r=1""","true","500","0.6536"
"1255","""HD""","0.38","0.5","1","0","""von neumann_r=1""","true","500","0.7052"
"1256","""HD""","0.38","0.5","1","0","""von neumann_r=1""","true","500","0.694"
"1257","""HD""","0.38","0.5","1","0","""von neumann_r=1""","true","500","0.7016"
"1249","""HD""","0.37","0.5","1","0","""moore_r=3""","true","500","0.708"
"1250","""HD""","0.37","0.5","1","0","""moore_r=3""","true","500","0.7084"
"1251","""HD""","0.37","0.5","1","0","""moore_r=3""","true","500","0.7144"
"1261","""HD""","0.39","0.5","1","0","""moore_r=1""","true","500","0.6412"
"1262","""HD""","0.39","0.5","1","0","""moore_r=1""","true","500","0.66"
"1263","""HD""","0.39","0.5","1","0","""moore_r=1""","true","500","0.644"
"1264","""HD""","0.39","0.5","1","0","""von neumann_r=1""","true","500","0.6964"
"1265","""HD""","0.39","0.5","1","0","""von neumann_r=1""","true","500","0.686"
"1258","""HD""","0.38","0.5","1","0","""moore_r=3""","true","500","0.7064"
"1266","""HD""","0.39","0.5","1","0","""von neumann_r=1""","true","500","0.6984"
"1259","""HD""","0.38","0.5","1","0","""moore_r=3""","true","500","0.6988"
"1260","""HD""","0.38","0.5","1","0","""moore_r=3""","true","500","0.7068"
"1270","""HD""","0.4","0.5","1","0","""moore_r=1""","true","500","0.64"
"1271","""HD""","0.4","0.5","1","0","""moore_r=1""","true","500","0.6528"
"1272","""HD""","0.4","0.5","1","0","""moore_r=1""","true","500","0.64"
"1273","""HD""","0.4","0.5","1","0","""von neumann_r=1""","true","500","0.664"
"1267","""HD""","0.39","0.5","1","0","""moore_r=3""","true","500","0.6944"
"1269","""HD""","0.39","0.5","1","0","""moore_r=3""","true","500","0.702"
"1274","""HD""","0.4","0.5","1","0","""von neumann_r=1""","true","500","0.6652"
"1268","""HD""","0.39","0.5","1","0","""moore_r=3""","true","500","0.6992"
"1275","""HD""","0.4","0.5","1","0","""von neumann_r=1""","true","500","0.6696"
"1279","""HD""","0.41","0.5","1","0","""moore_r=1""","true","500","0.6368"
"1280","""HD""","0.41","0.5","1","0","""moore_r=1""","true","500","0.6324"
"1281","""HD""","0.41","0.5","1","0","""moore_r=1""","true","500","0.6308"
"1282","""HD""","0.41","0.5","1","0","""von neumann_r=1""","true","500","0.6532"
"1283","""HD""","0.41","0.5","1","0","""von neumann_r=1""","true","500","0.6704"
"1284","""HD""","0.41","0.5","1","0","""von neumann_r=1""","true","500","0.6588"
"1276","""HD""","0.4","0.5","1","0","""moore_r=3""","true","500","0.6884"
"1278","""HD""","0.4","0.5","1","0","""moore_r=3""","true","500","0.6952"
"1277","""HD""","0.4","0.5","1","0","""moore_r=3""","true","500","0.6916"
"1288","""HD""","0.42","0.5","1","0","""moore_r=1""","true","500","0.6272"
"1289","""HD""","0.42","0.5","1","0","""moore_r=1""","true","500","0.6284"
"1290","""HD""","0.42","0.5","1","0","""moore_r=1""","true","500","0.618"
"1291","""HD""","0.42","0.5","1","0","""von neumann_r=1""","true","500","0.636"
"1285","""HD""","0.41","0.5","1","0","""moore_r=3""","true","500","0.6744"
"1292","""HD""","0.42","0.5","1","0","""von neumann_r=1""","true","500","0.6432"
"1293","""HD""","0.42","0.5","1","0","""von neumann_r=1""","true","500","0.6552"
"1286","""HD""","0.41","0.5","1","0","""moore_r=3""","true","500","0.6808"
"1287","""HD""","0.41","0.5","1","0","""moore_r=3""","true","500","0.6768"
"1297","""HD""","0.43","0.5","1","0","""moore_r=1""","true","500","0.6044"
"1298","""HD""","0.43","0.5","1","0","""moore_r=1""","true","500","0.6196"
"1299","""HD""","0.43","0.5","1","0","""moore_r=1""","true","500","0.6112"
"1300","""HD""","0.43","0.5","1","0","""von neumann_r=1""","true","500","0.6392"
"1301","""HD""","0.43","0.5","1","0","""von neumann_r=1""","true","500","0.6332"
"1302","""HD""","0.43","0.5","1","0","""von neumann_r=1""","true","500","0.6352"
"1294","""HD""","0.42","0.5","1","0","""moore_r=3""","true","500","0.6672"
"1295","""HD""","0.42","0.5","1","0","""moore_r=3""","true","500","0.6664"
"1296","""HD""","0.42","0.5","1","0","""moore_r=3""","true","500","0.6668"
"1306","""HD""","0.44","0.5","1","0","""moore_r=1""","true","500","0.6112"
"1307","""HD""","0.44","0.5","1","0","""moore_r=1""","true","500","0.6168"
"1308","""HD""","0.44","0.5","1","0","""moore_r=1""","true","500","0.594"
"1309","""HD""","0.44","0.5","1","0","""von neumann_r=1""","true","500","0.6236"
"1310","""HD""","0.44","0.5","1","0","""von neumann_r=1""","true","500","0.6272"
"1311","""HD""","0.44","0.5","1","0","""von neumann_r=1""","true","500","0.6288"
"1303","""HD""","0.43","0.5","1","0","""moore_r=3""","true","500","0.662"
"1305","""HD""","0.43","0.5","1","0","""moore_r=3""","true","500","0.6628"
"1304","""HD""","0.43","0.5","1","0","""moore_r=3""","true","500","0.6596"
"1315","""HD""","0.45","0.5","1","0","""moore_r=1""","true","500","0.5996"
"1316","""HD""","0.45","0.5","1","0","""moore_r=1""","true","500","0.5916"
"1317","""HD""","0.45","0.5","1","0","""moore_r=1""","true","500","0.5916"
"1318","""HD""","0.45","0.5","1","0","""von neumann_r=1""","true","500","0.6216"
"1319","""HD""","0.45","0.5","1","0","""von neumann_r=1""","true","500","0.6176"
"1320","""HD""","0.45","0.5","1","0","""von neumann_r=1""","true","500","0.616"
"1312","""HD""","0.44","0.5","1","0","""moore_r=3""","true","500","0.6556"
"1313","""HD""","0.44","0.5","1","0","""moore_r=3""","true","500","0.6576"
"1314","""HD""","0.44","0.5","1","0","""moore_r=3""","true","500","0.6532"
"1324","""HD""","0.46","0.5","1","0","""moore_r=1""","true","500","0.5844"
"1325","""HD""","0.46","0.5","1","0","""moore_r=1""","true","500","0.5832"
"1326","""HD""","0.46","0.5","1","0","""moore_r=1""","true","500","0.5776"
"1327","""HD""","0.46","0.5","1","0","""von neumann_r=1""","true","500","0.6224"
"1328","""HD""","0.46","0.5","1","0","""von neumann_r=1""","true","500","0.6128"
"1329","""HD""","0.46","0.5","1","0","""von neumann_r=1""","true","500","0.5992"
"1321","""HD""","0.45","0.5","1","0","""moore_r=3""","true","500","0.6524"
"1322","""HD""","0.45","0.5","1","0","""moore_r=3""","true","500","0.6388"
"1323","""HD""","0.45","0.5","1","0","""moore_r=3""","true","500","0.6408"
"1333","""HD""","0.47","0.5","1","0","""moore_r=1""","true","500","0.572"
"1334","""HD""","0.47","0.5","1","0","""moore_r=1""","true","500","0.5628"
"1335","""HD""","0.47","0.5","1","0","""moore_r=1""","true","500","0.5712"
"1336","""HD""","0.47","0.5","1","0","""von neumann_r=1""","true","500","0.5944"
"1337","""HD""","0.47","0.5","1","0","""von neumann_r=1""","true","500","0.5984"
"1330","""HD""","0.46","0.5","1","0","""moore_r=3""","true","500","0.6392"
"1338","""HD""","0.47","0.5","1","0","""von neumann_r=1""","true","500","0.604"
"1332","""HD""","0.46","0.5","1","0","""moore_r=3""","true","500","0.6372"
"1331","""HD""","0.46","0.5","1","0","""moore_r=3""","true","500","0.6396"
"1342","""HD""","0.48","0.5","1","0","""moore_r=1""","true","500","0.5448"
"1343","""HD""","0.48","0.5","1","0","""moore_r=1""","true","500","0.562"
"1344","""HD""","0.48","0.5","1","0","""moore_r=1""","true","500","0.5648"
"1345","""HD""","0.48","0.5","1","0","""von neumann_r=1""","true","500","0.5984"
"1339","""HD""","0.47","0.5","1","0","""moore_r=3""","true","500","0.6288"
"1346","""HD""","0.48","0.5","1","0","""von neumann_r=1""","true","500","0.5932"
"1340","""HD""","0.47","0.5","1","0","""moore_r=3""","true","500","0.6328"
"1347","""HD""","0.48","0.5","1","0","""von neumann_r=1""","true","500","0.5732"
"1341","""HD""","0.47","0.5","1","0","""moore_r=3""","true","500","0.6292"
"1351","""HD""","0.49","0.5","1","0","""moore_r=1""","true","500","0.5376"
"1352","""HD""","0.49","0.5","1","0","""moore_r=1""","true","500","0.5424"
"1353","""HD""","0.49","0.5","1","0","""moore_r=1""","true","500","0.552"
"1354","""HD""","0.49","0.5","1","0","""von neumann_r=1""","true","500","0.5788"
"1355","""HD""","0.49","0.5","1","0","""von neumann_r=1""","true","500","0.594"
"1356","""HD""","0.49","0.5","1","0","""von neumann_r=1""","true","500","0.5888"
"1349","""HD""","0.48","0.5","1","0","""moore_r=3""","true","500","0.6264"
"1350","""HD""","0.48","0.5","1","0","""moore_r=3""","true","500","0.622"
"1348","""HD""","0.48","0.5","1","0","""moore_r=3""","true","500","0.6232"
"1360","""HD""","0.5","0.5","1","0","""moore_r=1""","true","500","0.5376"
"1361","""HD""","0.5","0.5","1","0","""moore_r=1""","true","500","0.5364"
"1362","""HD""","0.5","0.5","1","0","""moore_r=1""","true","500","0.5464"
"1363","""HD""","0.5","0.5","1","0","""von neumann_r=1""","true","500","0.5768"
"1364","""HD""","0.5","0.5","1","0","""von neumann_r=1""","true","500","0.5672"
"1365","""HD""","0.5","0.5","1","0","""von neumann_r=1""","true","500","0.5704"
"1357","""HD""","0.49","0.5","1","0","""moore_r=3""","true","500","0.6108"
"1359","""HD""","0.49","0.5","1","0","""moore_r=3""","true","500","0.6096"
"1358","""HD""","0.49","0.5","1","0","""moore_r=3""","true","500","0.6084"
"1369","""HD""","0.51","0.5","1","0","""moore_r=1""","true","500","0.5344"
"1370","""HD""","0.51","0.5","1","0","""moore_r=1""","true","500","0.534"
"1371","""HD""","0.51","0.5","1","0","""moore_r=1""","true","500","0.5336"
"1372","""HD""","0.51","0.5","1","0","""von neumann_r=1""","true","500","0.566"
"1373","""HD""","0.51","0.5","1","0","""von neumann_r=1""","true","500","0.5508"
"1374","""HD""","0.51","0.5","1","0","""von neumann_r=1""","true","500","0.5492"
"1366","""HD""","0.5","0.5","1","0","""moore_r=3""","true","500","0.6088"
"1367","""HD""","0.5","0.5","1","0","""moore_r=3""","true","500","0.602"
