"BehaviorSpace results (NetLogo 5.1.0)"
"task2.nlogo"
"PD HD neighborhood cost"
"12/17/2014 23:21:36:759 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","game","cost","initial_propD","benefit","baseline_fitness","neighborhood","play_spatial","[step]","count patches with [strategy_current = ""C""]"
"3090","""HD""","0.31","0.01","1","0","""moore_r=3""","true","1000","1898"
"3106","""HD""","0.32","0.01","1","0","""von neumann_r=1""","true","1000","2463"
"3107","""HD""","0.32","0.01","1","0","""von neumann_r=1""","true","1000","2470"
"3108","""HD""","0.32","0.01","1","0","""von neumann_r=1""","true","1000","2468"
"3109","""HD""","0.32","0.01","1","0","""von neumann_r=1""","true","1000","2478"
"3110","""HD""","0.32","0.01","1","0","""von neumann_r=1""","true","1000","2455"
"3112","""HD""","0.32","0.01","1","0","""moore_r=3""","true","1000","1873"
"3111","""HD""","0.32","0.01","1","0","""moore_r=3""","true","1000","1865"
"3113","""HD""","0.32","0.01","1","0","""moore_r=3""","true","1000","1879"
"3114","""HD""","0.32","0.01","1","0","""moore_r=3""","true","1000","1879"
"3115","""HD""","0.32","0.01","1","0","""moore_r=3""","true","1000","1879"
"3117","""HD""","0.32","0.01","1","0","""moore_r=3""","true","1000","1890"
"3116","""HD""","0.32","0.01","1","0","""moore_r=3""","true","1000","1871"
"3121","""HD""","0.33","0.01","1","0","""moore_r=1""","true","1000","1795"
"3118","""HD""","0.32","0.01","1","0","""moore_r=3""","true","1000","1873"
"3122","""HD""","0.33","0.01","1","0","""moore_r=1""","true","1000","1779"
"3123","""HD""","0.33","0.01","1","0","""moore_r=1""","true","1000","1749"
"3124","""HD""","0.33","0.01","1","0","""moore_r=1""","true","1000","1766"
"3126","""HD""","0.33","0.01","1","0","""moore_r=1""","true","1000","1805"
"3125","""HD""","0.33","0.01","1","0","""moore_r=1""","true","1000","1772"
"3127","""HD""","0.33","0.01","1","0","""moore_r=1""","true","1000","1787"
"3128","""HD""","0.33","0.01","1","0","""moore_r=1""","true","1000","1793"
"3129","""HD""","0.33","0.01","1","0","""moore_r=1""","true","1000","1759"
"3130","""HD""","0.33","0.01","1","0","""moore_r=1""","true","1000","1779"
"3131","""HD""","0.33","0.01","1","0","""von neumann_r=1""","true","1000","2429"
"3119","""HD""","0.32","0.01","1","0","""moore_r=3""","true","1000","1879"
"3132","""HD""","0.33","0.01","1","0","""von neumann_r=1""","true","1000","2459"
"3133","""HD""","0.33","0.01","1","0","""von neumann_r=1""","true","1000","2465"
"3120","""HD""","0.32","0.01","1","0","""moore_r=3""","true","1000","1888"
"3134","""HD""","0.33","0.01","1","0","""von neumann_r=1""","true","1000","2409"
"3136","""HD""","0.33","0.01","1","0","""von neumann_r=1""","true","1000","2445"
"3135","""HD""","0.33","0.01","1","0","""von neumann_r=1""","true","1000","2423"
"3137","""HD""","0.33","0.01","1","0","""von neumann_r=1""","true","1000","2413"
"3138","""HD""","0.33","0.01","1","0","""von neumann_r=1""","true","1000","2445"
"3139","""HD""","0.33","0.01","1","0","""von neumann_r=1""","true","1000","2441"
"3140","""HD""","0.33","0.01","1","0","""von neumann_r=1""","true","1000","2458"
"3142","""HD""","0.33","0.01","1","0","""moore_r=3""","true","1000","1863"
"3141","""HD""","0.33","0.01","1","0","""moore_r=3""","true","1000","1854"
"3143","""HD""","0.33","0.01","1","0","""moore_r=3""","true","1000","1855"
"3144","""HD""","0.33","0.01","1","0","""moore_r=3""","true","1000","1856"
"3145","""HD""","0.33","0.01","1","0","""moore_r=3""","true","1000","1870"
"3146","""HD""","0.33","0.01","1","0","""moore_r=3""","true","1000","1859"
"3147","""HD""","0.33","0.01","1","0","""moore_r=3""","true","1000","1857"
"3148","""HD""","0.33","0.01","1","0","""moore_r=3""","true","1000","1857"
"3151","""HD""","0.34","0.01","1","0","""moore_r=1""","true","1000","1735"
"3153","""HD""","0.34","0.01","1","0","""moore_r=1""","true","1000","1734"
"3152","""HD""","0.34","0.01","1","0","""moore_r=1""","true","1000","1726"
"3154","""HD""","0.34","0.01","1","0","""moore_r=1""","true","1000","1725"
"3155","""HD""","0.34","0.01","1","0","""moore_r=1""","true","1000","1734"
"3156","""HD""","0.34","0.01","1","0","""moore_r=1""","true","1000","1727"
"3157","""HD""","0.34","0.01","1","0","""moore_r=1""","true","1000","1732"
"3158","""HD""","0.34","0.01","1","0","""moore_r=1""","true","1000","1732"
"3159","""HD""","0.34","0.01","1","0","""moore_r=1""","true","1000","1745"
"3160","""HD""","0.34","0.01","1","0","""moore_r=1""","true","1000","1717"
"3162","""HD""","0.34","0.01","1","0","""von neumann_r=1""","true","1000","2428"
"3161","""HD""","0.34","0.01","1","0","""von neumann_r=1""","true","1000","2417"
"3149","""HD""","0.33","0.01","1","0","""moore_r=3""","true","1000","1865"
"3150","""HD""","0.33","0.01","1","0","""moore_r=3""","true","1000","1847"
"3163","""HD""","0.34","0.01","1","0","""von neumann_r=1""","true","1000","2401"
"3165","""HD""","0.34","0.01","1","0","""von neumann_r=1""","true","1000","2418"
"3164","""HD""","0.34","0.01","1","0","""von neumann_r=1""","true","1000","2430"
"3166","""HD""","0.34","0.01","1","0","""von neumann_r=1""","true","1000","2420"
"3167","""HD""","0.34","0.01","1","0","""von neumann_r=1""","true","1000","2421"
"3168","""HD""","0.34","0.01","1","0","""von neumann_r=1""","true","1000","2416"
"3169","""HD""","0.34","0.01","1","0","""von neumann_r=1""","true","1000","2424"
"3170","""HD""","0.34","0.01","1","0","""von neumann_r=1""","true","1000","2434"
"3172","""HD""","0.34","0.01","1","0","""moore_r=3""","true","1000","1845"
"3171","""HD""","0.34","0.01","1","0","""moore_r=3""","true","1000","1851"
"3174","""HD""","0.34","0.01","1","0","""moore_r=3""","true","1000","1835"
"3173","""HD""","0.34","0.01","1","0","""moore_r=3""","true","1000","1846"
"3175","""HD""","0.34","0.01","1","0","""moore_r=3""","true","1000","1836"
"3176","""HD""","0.34","0.01","1","0","""moore_r=3""","true","1000","1855"
"3177","""HD""","0.34","0.01","1","0","""moore_r=3""","true","1000","1836"
"3178","""HD""","0.34","0.01","1","0","""moore_r=3""","true","1000","1844"
"3181","""HD""","0.35","0.01","1","0","""moore_r=1""","true","1000","1715"
"3183","""HD""","0.35","0.01","1","0","""moore_r=1""","true","1000","1718"
"3182","""HD""","0.35","0.01","1","0","""moore_r=1""","true","1000","1679"
"3184","""HD""","0.35","0.01","1","0","""moore_r=1""","true","1000","1683"
"3185","""HD""","0.35","0.01","1","0","""moore_r=1""","true","1000","1730"
"3186","""HD""","0.35","0.01","1","0","""moore_r=1""","true","1000","1696"
"3187","""HD""","0.35","0.01","1","0","""moore_r=1""","true","1000","1711"
"3188","""HD""","0.35","0.01","1","0","""moore_r=1""","true","1000","1694"
"3189","""HD""","0.35","0.01","1","0","""moore_r=1""","true","1000","1709"
"3190","""HD""","0.35","0.01","1","0","""moore_r=1""","true","1000","1724"
"3192","""HD""","0.35","0.01","1","0","""von neumann_r=1""","true","1000","2351"
"3191","""HD""","0.35","0.01","1","0","""von neumann_r=1""","true","1000","2376"
"3179","""HD""","0.34","0.01","1","0","""moore_r=3""","true","1000","1836"
"3193","""HD""","0.35","0.01","1","0","""von neumann_r=1""","true","1000","2359"
"3194","""HD""","0.35","0.01","1","0","""von neumann_r=1""","true","1000","2397"
"3180","""HD""","0.34","0.01","1","0","""moore_r=3""","true","1000","1828"
"3195","""HD""","0.35","0.01","1","0","""von neumann_r=1""","true","1000","2358"
"3196","""HD""","0.35","0.01","1","0","""von neumann_r=1""","true","1000","2383"
"3199","""HD""","0.35","0.01","1","0","""von neumann_r=1""","true","1000","2400"
"3198","""HD""","0.35","0.01","1","0","""von neumann_r=1""","true","1000","2413"
"3197","""HD""","0.35","0.01","1","0","""von neumann_r=1""","true","1000","2354"
"3200","""HD""","0.35","0.01","1","0","""von neumann_r=1""","true","1000","2329"
"3201","""HD""","0.35","0.01","1","0","""moore_r=3""","true","1000","1812"
"3202","""HD""","0.35","0.01","1","0","""moore_r=3""","true","1000","1817"
"3204","""HD""","0.35","0.01","1","0","""moore_r=3""","true","1000","1834"
"3203","""HD""","0.35","0.01","1","0","""moore_r=3""","true","1000","1825"
"3205","""HD""","0.35","0.01","1","0","""moore_r=3""","true","1000","1824"
"3206","""HD""","0.35","0.01","1","0","""moore_r=3""","true","1000","1819"
"3207","""HD""","0.35","0.01","1","0","""moore_r=3""","true","1000","1823"
"3208","""HD""","0.35","0.01","1","0","""moore_r=3""","true","1000","1820"
"3211","""HD""","0.36","0.01","1","0","""moore_r=1""","true","1000","1765"
"3212","""HD""","0.36","0.01","1","0","""moore_r=1""","true","1000","1691"
"3213","""HD""","0.36","0.01","1","0","""moore_r=1""","true","1000","1754"
"3215","""HD""","0.36","0.01","1","0","""moore_r=1""","true","1000","1718"
"3214","""HD""","0.36","0.01","1","0","""moore_r=1""","true","1000","1721"
"3216","""HD""","0.36","0.01","1","0","""moore_r=1""","true","1000","1713"
"3217","""HD""","0.36","0.01","1","0","""moore_r=1""","true","1000","1709"
"3218","""HD""","0.36","0.01","1","0","""moore_r=1""","true","1000","1688"
"3219","""HD""","0.36","0.01","1","0","""moore_r=1""","true","1000","1691"
"3220","""HD""","0.36","0.01","1","0","""moore_r=1""","true","1000","1672"
"3221","""HD""","0.36","0.01","1","0","""von neumann_r=1""","true","1000","2308"
"3222","""HD""","0.36","0.01","1","0","""von neumann_r=1""","true","1000","2340"
"3209","""HD""","0.35","0.01","1","0","""moore_r=3""","true","1000","1802"
"3224","""HD""","0.36","0.01","1","0","""von neumann_r=1""","true","1000","2396"
"3223","""HD""","0.36","0.01","1","0","""von neumann_r=1""","true","1000","2347"
"3225","""HD""","0.36","0.01","1","0","""von neumann_r=1""","true","1000","2382"
"3210","""HD""","0.35","0.01","1","0","""moore_r=3""","true","1000","1820"
"3226","""HD""","0.36","0.01","1","0","""von neumann_r=1""","true","1000","2345"
"3227","""HD""","0.36","0.01","1","0","""von neumann_r=1""","true","1000","2306"
"3228","""HD""","0.36","0.01","1","0","""von neumann_r=1""","true","1000","2372"
"3230","""HD""","0.36","0.01","1","0","""von neumann_r=1""","true","1000","2377"
"3229","""HD""","0.36","0.01","1","0","""von neumann_r=1""","true","1000","2341"
"3232","""HD""","0.36","0.01","1","0","""moore_r=3""","true","1000","1799"
"3233","""HD""","0.36","0.01","1","0","""moore_r=3""","true","1000","1810"
"3231","""HD""","0.36","0.01","1","0","""moore_r=3""","true","1000","1792"
"3234","""HD""","0.36","0.01","1","0","""moore_r=3""","true","1000","1788"
"3235","""HD""","0.36","0.01","1","0","""moore_r=3""","true","1000","1795"
"3236","""HD""","0.36","0.01","1","0","""moore_r=3""","true","1000","1805"
"3238","""HD""","0.36","0.01","1","0","""moore_r=3""","true","1000","1806"
"3237","""HD""","0.36","0.01","1","0","""moore_r=3""","true","1000","1798"
"3241","""HD""","0.37","0.01","1","0","""moore_r=1""","true","1000","1648"
"3242","""HD""","0.37","0.01","1","0","""moore_r=1""","true","1000","1676"
"3243","""HD""","0.37","0.01","1","0","""moore_r=1""","true","1000","1673"
"3244","""HD""","0.37","0.01","1","0","""moore_r=1""","true","1000","1639"
"3245","""HD""","0.37","0.01","1","0","""moore_r=1""","true","1000","1672"
"3247","""HD""","0.37","0.01","1","0","""moore_r=1""","true","1000","1693"
"3246","""HD""","0.37","0.01","1","0","""moore_r=1""","true","1000","1647"
"3248","""HD""","0.37","0.01","1","0","""moore_r=1""","true","1000","1653"
"3249","""HD""","0.37","0.01","1","0","""moore_r=1""","true","1000","1700"
"3250","""HD""","0.37","0.01","1","0","""moore_r=1""","true","1000","1686"
"3251","""HD""","0.37","0.01","1","0","""von neumann_r=1""","true","1000","2194"
"3252","""HD""","0.37","0.01","1","0","""von neumann_r=1""","true","1000","2274"
"3239","""HD""","0.36","0.01","1","0","""moore_r=3""","true","1000","1796"
"3253","""HD""","0.37","0.01","1","0","""von neumann_r=1""","true","1000","2272"
"3254","""HD""","0.37","0.01","1","0","""von neumann_r=1""","true","1000","2347"
"3240","""HD""","0.36","0.01","1","0","""moore_r=3""","true","1000","1815"
"3255","""HD""","0.37","0.01","1","0","""von neumann_r=1""","true","1000","2364"
"3256","""HD""","0.37","0.01","1","0","""von neumann_r=1""","true","1000","2153"
"3257","""HD""","0.37","0.01","1","0","""von neumann_r=1""","true","1000","2346"
"3259","""HD""","0.37","0.01","1","0","""von neumann_r=1""","true","1000","2315"
"3258","""HD""","0.37","0.01","1","0","""von neumann_r=1""","true","1000","2331"
"3260","""HD""","0.37","0.01","1","0","""von neumann_r=1""","true","1000","2300"
"3262","""HD""","0.37","0.01","1","0","""moore_r=3""","true","1000","1773"
"3261","""HD""","0.37","0.01","1","0","""moore_r=3""","true","1000","1765"
"3263","""HD""","0.37","0.01","1","0","""moore_r=3""","true","1000","1767"
"3264","""HD""","0.37","0.01","1","0","""moore_r=3""","true","1000","1784"
"3265","""HD""","0.37","0.01","1","0","""moore_r=3""","true","1000","1779"
"3267","""HD""","0.37","0.01","1","0","""moore_r=3""","true","1000","1779"
"3266","""HD""","0.37","0.01","1","0","""moore_r=3""","true","1000","1766"
"3271","""HD""","0.38","0.01","1","0","""moore_r=1""","true","1000","1668"
"3268","""HD""","0.37","0.01","1","0","""moore_r=3""","true","1000","1778"
"3272","""HD""","0.38","0.01","1","0","""moore_r=1""","true","1000","1622"
"3274","""HD""","0.38","0.01","1","0","""moore_r=1""","true","1000","1640"
"3273","""HD""","0.38","0.01","1","0","""moore_r=1""","true","1000","1640"
"3275","""HD""","0.38","0.01","1","0","""moore_r=1""","true","1000","1633"
"3276","""HD""","0.38","0.01","1","0","""moore_r=1""","true","1000","1661"
"3277","""HD""","0.38","0.01","1","0","""moore_r=1""","true","1000","1649"
"3278","""HD""","0.38","0.01","1","0","""moore_r=1""","true","1000","1647"
"3279","""HD""","0.38","0.01","1","0","""moore_r=1""","true","1000","1657"
"3280","""HD""","0.38","0.01","1","0","""moore_r=1""","true","1000","1682"
"3281","""HD""","0.38","0.01","1","0","""von neumann_r=1""","true","1000","2237"
"3283","""HD""","0.38","0.01","1","0","""von neumann_r=1""","true","1000","2175"
"3269","""HD""","0.37","0.01","1","0","""moore_r=3""","true","1000","1780"
"3282","""HD""","0.38","0.01","1","0","""von neumann_r=1""","true","1000","2332"
"3270","""HD""","0.37","0.01","1","0","""moore_r=3""","true","1000","1782"
"3284","""HD""","0.38","0.01","1","0","""von neumann_r=1""","true","1000","2248"
"3285","""HD""","0.38","0.01","1","0","""von neumann_r=1""","true","1000","2224"
"3286","""HD""","0.38","0.01","1","0","""von neumann_r=1""","true","1000","2115"
"3287","""HD""","0.38","0.01","1","0","""von neumann_r=1""","true","1000","2163"
"3289","""HD""","0.38","0.01","1","0","""von neumann_r=1""","true","1000","2236"
"3288","""HD""","0.38","0.01","1","0","""von neumann_r=1""","true","1000","2162"
"3290","""HD""","0.38","0.01","1","0","""von neumann_r=1""","true","1000","2247"
"3291","""HD""","0.38","0.01","1","0","""moore_r=3""","true","1000","1765"
"3292","""HD""","0.38","0.01","1","0","""moore_r=3""","true","1000","1776"
"3293","""HD""","0.38","0.01","1","0","""moore_r=3""","true","1000","1761"
"3294","""HD""","0.38","0.01","1","0","""moore_r=3""","true","1000","1762"
"3296","""HD""","0.38","0.01","1","0","""moore_r=3""","true","1000","1761"
"3295","""HD""","0.38","0.01","1","0","""moore_r=3""","true","1000","1769"
"3297","""HD""","0.38","0.01","1","0","""moore_r=3""","true","1000","1748"
"3301","""HD""","0.39","0.01","1","0","""moore_r=1""","true","1000","1608"
"3298","""HD""","0.38","0.01","1","0","""moore_r=3""","true","1000","1753"
"3302","""HD""","0.39","0.01","1","0","""moore_r=1""","true","1000","1639"
"3303","""HD""","0.39","0.01","1","0","""moore_r=1""","true","1000","1642"
"3304","""HD""","0.39","0.01","1","0","""moore_r=1""","true","1000","1619"
"3305","""HD""","0.39","0.01","1","0","""moore_r=1""","true","1000","1644"
"3306","""HD""","0.39","0.01","1","0","""moore_r=1""","true","1000","1617"
"3308","""HD""","0.39","0.01","1","0","""moore_r=1""","true","1000","1617"
"3307","""HD""","0.39","0.01","1","0","""moore_r=1""","true","1000","1622"
"3309","""HD""","0.39","0.01","1","0","""moore_r=1""","true","1000","1616"
"3310","""HD""","0.39","0.01","1","0","""moore_r=1""","true","1000","1624"
"3311","""HD""","0.39","0.01","1","0","""von neumann_r=1""","true","1000","2181"
"3312","""HD""","0.39","0.01","1","0","""von neumann_r=1""","true","1000","2281"
"3299","""HD""","0.38","0.01","1","0","""moore_r=3""","true","1000","1762"
"3313","""HD""","0.39","0.01","1","0","""von neumann_r=1""","true","1000","2088"
"3300","""HD""","0.38","0.01","1","0","""moore_r=3""","true","1000","1754"
"3315","""HD""","0.39","0.01","1","0","""von neumann_r=1""","true","1000","2086"
"3314","""HD""","0.39","0.01","1","0","""von neumann_r=1""","true","1000","2198"
"3316","""HD""","0.39","0.01","1","0","""von neumann_r=1""","true","1000","2104"
"3317","""HD""","0.39","0.01","1","0","""von neumann_r=1""","true","1000","2164"
"3318","""HD""","0.39","0.01","1","0","""von neumann_r=1""","true","1000","1993"
"3320","""HD""","0.39","0.01","1","0","""von neumann_r=1""","true","1000","2275"
"3319","""HD""","0.39","0.01","1","0","""von neumann_r=1""","true","1000","2177"
"3321","""HD""","0.39","0.01","1","0","""moore_r=3""","true","1000","1743"
"3322","""HD""","0.39","0.01","1","0","""moore_r=3""","true","1000","1747"
"3323","""HD""","0.39","0.01","1","0","""moore_r=3""","true","1000","1735"
"3324","""HD""","0.39","0.01","1","0","""moore_r=3""","true","1000","1744"
"3325","""HD""","0.39","0.01","1","0","""moore_r=3""","true","1000","1735"
"3326","""HD""","0.39","0.01","1","0","""moore_r=3""","true","1000","1737"
"3327","""HD""","0.39","0.01","1","0","""moore_r=3""","true","1000","1720"
"3328","""HD""","0.39","0.01","1","0","""moore_r=3""","true","1000","1730"
"3331","""HD""","0.4","0.01","1","0","""moore_r=1""","true","1000","1595"
"3332","""HD""","0.4","0.01","1","0","""moore_r=1""","true","1000","1623"
"3333","""HD""","0.4","0.01","1","0","""moore_r=1""","true","1000","1589"
"3335","""HD""","0.4","0.01","1","0","""moore_r=1""","true","1000","1628"
"3334","""HD""","0.4","0.01","1","0","""moore_r=1""","true","1000","1623"
"3336","""HD""","0.4","0.01","1","0","""moore_r=1""","true","1000","1588"
"3337","""HD""","0.4","0.01","1","0","""moore_r=1""","true","1000","1593"
"3338","""HD""","0.4","0.01","1","0","""moore_r=1""","true","1000","1607"
"3339","""HD""","0.4","0.01","1","0","""moore_r=1""","true","1000","1627"
"3340","""HD""","0.4","0.01","1","0","""moore_r=1""","true","1000","1601"
"3341","""HD""","0.4","0.01","1","0","""von neumann_r=1""","true","1000","2171"
"3342","""HD""","0.4","0.01","1","0","""von neumann_r=1""","true","1000","2270"
"3330","""HD""","0.39","0.01","1","0","""moore_r=3""","true","1000","1723"
"3329","""HD""","0.39","0.01","1","0","""moore_r=3""","true","1000","1736"
