"BehaviorSpace results (NetLogo 5.1.0)"
"extended_prisoners_dilemma (1).nlogo"
"experiment_PD_spatial_cost_varying"
"12/17/2014 12:33:17:900 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","benefit","initial_propD","play_pd","cost","baseline_fitness","play_spatial","[step]","count patches with [strategy_current = ""C""] / (count patches)"
"516","1","0.6","true","0.51","0","true","17","0"
"517","1","0.6","true","0.51","0","true","21","0"
"518","1","0.6","true","0.51","0","true","16","0"
"519","1","0.6","true","0.51","0","true","19","0"
"520","1","0.6","true","0.51","0","true","16","0"
"521","1","0.6","true","0.52","0","true","20","0"
"522","1","0.6","true","0.52","0","true","27","0"
"510","1","0.6","true","0.5","0","true","18","0"
"523","1","0.6","true","0.52","0","true","22","0"
"524","1","0.6","true","0.52","0","true","24","0"
"525","1","0.6","true","0.52","0","true","19","0"
"527","1","0.6","true","0.52","0","true","19","0"
"529","1","0.6","true","0.52","0","true","17","0"
"528","1","0.6","true","0.52","0","true","20","0"
"531","1","0.6","true","0.53","0","true","15","0"
"530","1","0.6","true","0.52","0","true","15","0"
"532","1","0.6","true","0.53","0","true","18","0"
"533","1","0.6","true","0.53","0","true","21","0"
"534","1","0.6","true","0.53","0","true","19","0"
"536","1","0.6","true","0.53","0","true","15","0"
"535","1","0.6","true","0.53","0","true","24","0"
"537","1","0.6","true","0.53","0","true","15","0"
"538","1","0.6","true","0.53","0","true","16","0"
"540","1","0.6","true","0.53","0","true","16","0"
"539","1","0.6","true","0.53","0","true","18","0"
"541","1","0.6","true","0.54","0","true","19","0"
"543","1","0.6","true","0.54","0","true","16","0"
"542","1","0.6","true","0.54","0","true","21","0"
"526","1","0.6","true","0.52","0","true","20","0"
"544","1","0.6","true","0.54","0","true","20","0"
"545","1","0.6","true","0.54","0","true","18","0"
"546","1","0.6","true","0.54","0","true","18","0"
"548","1","0.6","true","0.54","0","true","18","0"
"549","1","0.6","true","0.54","0","true","19","0"
"550","1","0.6","true","0.54","0","true","14","0"
"551","1","0.6","true","0.55","0","true","21","0"
"552","1","0.6","true","0.55","0","true","20","0"
"553","1","0.6","true","0.55","0","true","20","0"
"554","1","0.6","true","0.55","0","true","18","0"
"555","1","0.6","true","0.55","0","true","18","0"
"556","1","0.6","true","0.55","0","true","21","0"
"557","1","0.6","true","0.55","0","true","23","0"
"558","1","0.6","true","0.55","0","true","19","0"
"547","1","0.6","true","0.54","0","true","16","0"
"559","1","0.6","true","0.55","0","true","21","0"
"560","1","0.6","true","0.55","0","true","23","0"
"563","1","0.6","true","0.56","0","true","16","0"
"561","1","0.6","true","0.56","0","true","23","0"
"564","1","0.6","true","0.56","0","true","14","0"
"565","1","0.6","true","0.56","0","true","18","0"
"566","1","0.6","true","0.56","0","true","22","0"
"567","1","0.6","true","0.56","0","true","14","0"
"568","1","0.6","true","0.56","0","true","19","0"
"569","1","0.6","true","0.56","0","true","15","0"
"570","1","0.6","true","0.56","0","true","16","0"
"571","1","0.6","true","0.57","0","true","17","0"
"573","1","0.6","true","0.57","0","true","17","0"
"572","1","0.6","true","0.57","0","true","18","0"
"574","1","0.6","true","0.57","0","true","18","0"
"575","1","0.6","true","0.57","0","true","16","0"
"562","1","0.6","true","0.56","0","true","17","0"
"576","1","0.6","true","0.57","0","true","25","0"
"577","1","0.6","true","0.57","0","true","20","0"
"578","1","0.6","true","0.57","0","true","18","0"
"580","1","0.6","true","0.57","0","true","17","0"
"581","1","0.6","true","0.58","0","true","17","0"
"582","1","0.6","true","0.58","0","true","18","0"
"583","1","0.6","true","0.58","0","true","17","0"
"584","1","0.6","true","0.58","0","true","19","0"
"585","1","0.6","true","0.58","0","true","19","0"
"586","1","0.6","true","0.58","0","true","16","0"
"588","1","0.6","true","0.58","0","true","16","0"
"587","1","0.6","true","0.58","0","true","14","0"
"589","1","0.6","true","0.58","0","true","15","0"
"590","1","0.6","true","0.58","0","true","13","0"
"591","1","0.6","true","0.59","0","true","14","0"
"592","1","0.6","true","0.59","0","true","14","0"
"593","1","0.6","true","0.59","0","true","17","0"
"594","1","0.6","true","0.59","0","true","16","0"
"596","1","0.6","true","0.59","0","true","15","0"
"597","1","0.6","true","0.59","0","true","12","0"
"595","1","0.6","true","0.59","0","true","16","0"
"579","1","0.6","true","0.57","0","true","20","0"
"598","1","0.6","true","0.59","0","true","16","0"
"599","1","0.6","true","0.59","0","true","17","0"
"600","1","0.6","true","0.59","0","true","18","0"
"604","1","0.6","true","0.6","0","true","15","0"
"602","1","0.6","true","0.6","0","true","18","0"
"603","1","0.6","true","0.6","0","true","20","0"
"607","1","0.6","true","0.6","0","true","13","0"
"606","1","0.6","true","0.6","0","true","20","0"
"605","1","0.6","true","0.6","0","true","21","0"
"609","1","0.6","true","0.6","0","true","14","0"
"608","1","0.6","true","0.6","0","true","18","0"
"610","1","0.6","true","0.6","0","true","17","0"
"611","1","0.6","true","0.61","0","true","19","0"
"612","1","0.6","true","0.61","0","true","18","0"
"613","1","0.6","true","0.61","0","true","20","0"
"614","1","0.6","true","0.61","0","true","17","0"
"615","1","0.6","true","0.61","0","true","18","0"
"616","1","0.6","true","0.61","0","true","16","0"
"601","1","0.6","true","0.6","0","true","18","0"
"617","1","0.6","true","0.61","0","true","15","0"
"619","1","0.6","true","0.61","0","true","13","0"
"618","1","0.6","true","0.61","0","true","15","0"
"621","1","0.6","true","0.62","0","true","15","0"
"622","1","0.6","true","0.62","0","true","14","0"
"623","1","0.6","true","0.62","0","true","17","0"
"624","1","0.6","true","0.62","0","true","17","0"
"625","1","0.6","true","0.62","0","true","14","0"
"626","1","0.6","true","0.62","0","true","16","0"
"627","1","0.6","true","0.62","0","true","15","0"
"628","1","0.6","true","0.62","0","true","14","0"
"629","1","0.6","true","0.62","0","true","15","0"
"630","1","0.6","true","0.62","0","true","18","0"
"631","1","0.6","true","0.63","0","true","20","0"
"632","1","0.6","true","0.63","0","true","15","0"
"633","1","0.6","true","0.63","0","true","17","0"
"634","1","0.6","true","0.63","0","true","20","0"
"635","1","0.6","true","0.63","0","true","16","0"
"636","1","0.6","true","0.63","0","true","15","0"
"637","1","0.6","true","0.63","0","true","14","0"
"638","1","0.6","true","0.63","0","true","14","0"
"639","1","0.6","true","0.63","0","true","17","0"
"641","1","0.6","true","0.64","0","true","14","0"
"640","1","0.6","true","0.63","0","true","18","0"
"642","1","0.6","true","0.64","0","true","16","0"
"620","1","0.6","true","0.61","0","true","23","0"
"643","1","0.6","true","0.64","0","true","13","0"
"644","1","0.6","true","0.64","0","true","16","0"
"645","1","0.6","true","0.64","0","true","17","0"
"647","1","0.6","true","0.64","0","true","16","0"
"648","1","0.6","true","0.64","0","true","16","0"
"649","1","0.6","true","0.64","0","true","16","0"
"650","1","0.6","true","0.64","0","true","14","0"
"651","1","0.6","true","0.65","0","true","15","0"
"652","1","0.6","true","0.65","0","true","20","0"
"653","1","0.6","true","0.65","0","true","15","0"
"654","1","0.6","true","0.65","0","true","16","0"
"655","1","0.6","true","0.65","0","true","12","0"
"656","1","0.6","true","0.65","0","true","14","0"
"657","1","0.6","true","0.65","0","true","15","0"
"658","1","0.6","true","0.65","0","true","15","0"
"659","1","0.6","true","0.65","0","true","14","0"
"660","1","0.6","true","0.65","0","true","13","0"
"661","1","0.6","true","0.66","0","true","15","0"
"662","1","0.6","true","0.66","0","true","18","0"
"663","1","0.6","true","0.66","0","true","14","0"
"646","1","0.6","true","0.64","0","true","17","0"
"664","1","0.6","true","0.66","0","true","17","0"
"665","1","0.6","true","0.66","0","true","17","0"
"666","1","0.6","true","0.66","0","true","17","0"
"668","1","0.6","true","0.66","0","true","20","0"
"669","1","0.6","true","0.66","0","true","16","0"
"670","1","0.6","true","0.66","0","true","22","0"
"671","1","0.6","true","0.67","0","true","15","0"
"672","1","0.6","true","0.67","0","true","14","0"
"674","1","0.6","true","0.67","0","true","13","0"
"673","1","0.6","true","0.67","0","true","20","0"
"675","1","0.6","true","0.67","0","true","14","0"
"676","1","0.6","true","0.67","0","true","17","0"
"677","1","0.6","true","0.67","0","true","15","0"
"678","1","0.6","true","0.67","0","true","21","0"
"679","1","0.6","true","0.67","0","true","17","0"
"680","1","0.6","true","0.67","0","true","15","0"
"681","1","0.6","true","0.68","0","true","14","0"
"683","1","0.6","true","0.68","0","true","13","0"
"682","1","0.6","true","0.68","0","true","16","0"
"684","1","0.6","true","0.68","0","true","17","0"
"685","1","0.6","true","0.68","0","true","13","0"
"686","1","0.6","true","0.68","0","true","13","0"
"667","1","0.6","true","0.66","0","true","21","0"
"688","1","0.6","true","0.68","0","true","13","0"
"687","1","0.6","true","0.68","0","true","16","0"
"689","1","0.6","true","0.68","0","true","22","0"
"692","1","0.6","true","0.69","0","true","15","0"
"691","1","0.6","true","0.69","0","true","17","0"
"693","1","0.6","true","0.69","0","true","15","0"
"694","1","0.6","true","0.69","0","true","20","0"
"695","1","0.6","true","0.69","0","true","15","0"
"697","1","0.6","true","0.69","0","true","13","0"
"698","1","0.6","true","0.69","0","true","14","0"
"696","1","0.6","true","0.69","0","true","16","0"
"699","1","0.6","true","0.69","0","true","14","0"
"700","1","0.6","true","0.69","0","true","14","0"
"701","1","0.6","true","0.7","0","true","20","0"
"702","1","0.6","true","0.7","0","true","15","0"
"703","1","0.6","true","0.7","0","true","14","0"
"690","1","0.6","true","0.68","0","true","16","0"
"705","1","0.6","true","0.7","0","true","14","0"
"704","1","0.6","true","0.7","0","true","16","0"
"706","1","0.6","true","0.7","0","true","17","0"
"708","1","0.6","true","0.7","0","true","15","0"
"709","1","0.6","true","0.7","0","true","16","0"
"710","1","0.6","true","0.7","0","true","15","0"
"712","1","0.6","true","0.71","0","true","15","0"
"711","1","0.6","true","0.71","0","true","17","0"
"713","1","0.6","true","0.71","0","true","17","0"
"715","1","0.6","true","0.71","0","true","14","0"
"714","1","0.6","true","0.71","0","true","16","0"
"716","1","0.6","true","0.71","0","true","15","0"
"717","1","0.6","true","0.71","0","true","14","0"
"718","1","0.6","true","0.71","0","true","18","0"
"720","1","0.6","true","0.71","0","true","13","0"
"719","1","0.6","true","0.71","0","true","15","0"
"721","1","0.6","true","0.72","0","true","19","0"
"722","1","0.6","true","0.72","0","true","17","0"
"723","1","0.6","true","0.72","0","true","14","0"
"707","1","0.6","true","0.7","0","true","19","0"
"725","1","0.6","true","0.72","0","true","14","0"
"724","1","0.6","true","0.72","0","true","14","0"
"726","1","0.6","true","0.72","0","true","15","0"
"729","1","0.6","true","0.72","0","true","11","0"
"728","1","0.6","true","0.72","0","true","14","0"
"730","1","0.6","true","0.72","0","true","17","0"
"732","1","0.6","true","0.73","0","true","14","0"
"731","1","0.6","true","0.73","0","true","14","0"
"733","1","0.6","true","0.73","0","true","13","0"
"734","1","0.6","true","0.73","0","true","14","0"
"735","1","0.6","true","0.73","0","true","14","0"
"737","1","0.6","true","0.73","0","true","18","0"
"736","1","0.6","true","0.73","0","true","20","0"
"738","1","0.6","true","0.73","0","true","17","0"
"727","1","0.6","true","0.72","0","true","14","0"
"739","1","0.6","true","0.73","0","true","15","0"
"740","1","0.6","true","0.73","0","true","19","0"
"741","1","0.6","true","0.74","0","true","19","0"
"743","1","0.6","true","0.74","0","true","13","0"
"744","1","0.6","true","0.74","0","true","15","0"
"745","1","0.6","true","0.74","0","true","15","0"
"746","1","0.6","true","0.74","0","true","16","0"
"747","1","0.6","true","0.74","0","true","13","0"
"748","1","0.6","true","0.74","0","true","15","0"
"749","1","0.6","true","0.74","0","true","13","0"
"752","1","0.6","true","0.75","0","true","11","0"
"750","1","0.6","true","0.74","0","true","16","0"
"751","1","0.6","true","0.75","0","true","14","0"
"753","1","0.6","true","0.75","0","true","13","0"
"755","1","0.6","true","0.75","0","true","13","0"
"754","1","0.6","true","0.75","0","true","16","0"
"742","1","0.6","true","0.74","0","true","14","0"
"756","1","0.6","true","0.75","0","true","17","0"
"757","1","0.6","true","0.75","0","true","14","0"
"758","1","0.6","true","0.75","0","true","14","0"
"760","1","0.6","true","0.75","0","true","14","0"
"761","1","0.6","true","0.76","0","true","12","0"
"762","1","0.6","true","0.76","0","true","12","0"
"763","1","0.6","true","0.76","0","true","12","0"
"764","1","0.6","true","0.76","0","true","13","0"
"765","1","0.6","true","0.76","0","true","16","0"
"766","1","0.6","true","0.76","0","true","13","0"
"767","1","0.6","true","0.76","0","true","15","0"
"768","1","0.6","true","0.76","0","true","12","0"
"769","1","0.6","true","0.76","0","true","14","0"
"770","1","0.6","true","0.76","0","true","12","0"
"772","1","0.6","true","0.77","0","true","15","0"
"771","1","0.6","true","0.77","0","true","14","0"
"773","1","0.6","true","0.77","0","true","14","0"
"759","1","0.6","true","0.75","0","true","14","0"
"774","1","0.6","true","0.77","0","true","12","0"
"775","1","0.6","true","0.77","0","true","13","0"
"776","1","0.6","true","0.77","0","true","15","0"
"778","1","0.6","true","0.77","0","true","16","0"
"779","1","0.6","true","0.77","0","true","14","0"
"780","1","0.6","true","0.77","0","true","14","0"
"781","1","0.6","true","0.78","0","true","14","0"
"782","1","0.6","true","0.78","0","true","15","0"
"784","1","0.6","true","0.78","0","true","13","0"
"783","1","0.6","true","0.78","0","true","18","0"
"786","1","0.6","true","0.78","0","true","13","0"
"785","1","0.6","true","0.78","0","true","17","0"
"787","1","0.6","true","0.78","0","true","13","0"
"777","1","0.6","true","0.77","0","true","11","0"
"788","1","0.6","true","0.78","0","true","13","0"
"790","1","0.6","true","0.78","0","true","12","0"
"789","1","0.6","true","0.78","0","true","14","0"
"792","1","0.6","true","0.79","0","true","13","0"
"794","1","0.6","true","0.79","0","true","14","0"
"795","1","0.6","true","0.79","0","true","14","0"
"793","1","0.6","true","0.79","0","true","24","0"
"796","1","0.6","true","0.79","0","true","13","0"
"797","1","0.6","true","0.79","0","true","13","0"
"798","1","0.6","true","0.79","0","true","14","0"
"799","1","0.6","true","0.79","0","true","12","0"
"800","1","0.6","true","0.79","0","true","13","0"
"801","1","0.6","true","0.8","0","true","13","0"
"802","1","0.6","true","0.8","0","true","13","0"
"803","1","0.6","true","0.8","0","true","15","0"
"804","1","0.6","true","0.8","0","true","14","0"
"805","1","0.6","true","0.8","0","true","16","0"
"806","1","0.6","true","0.8","0","true","12","0"
"791","1","0.6","true","0.79","0","true","13","0"
"807","1","0.6","true","0.8","0","true","15","0"
"809","1","0.6","true","0.8","0","true","14","0"
"808","1","0.6","true","0.8","0","true","14","0"
"811","1","0.6","true","0.81","0","true","11","0"
"812","1","0.6","true","0.81","0","true","17","0"
"813","1","0.6","true","0.81","0","true","13","0"
"814","1","0.6","true","0.81","0","true","13","0"
"815","1","0.6","true","0.81","0","true","16","0"
"816","1","0.6","true","0.81","0","true","13","0"
"817","1","0.6","true","0.81","0","true","14","0"
"818","1","0.6","true","0.81","0","true","12","0"
"820","1","0.6","true","0.81","0","true","13","0"
"819","1","0.6","true","0.81","0","true","16","0"
"821","1","0.6","true","0.82","0","true","15","0"
"822","1","0.6","true","0.82","0","true","12","0"
"823","1","0.6","true","0.82","0","true","12","0"
"810","1","0.6","true","0.8","0","true","14","0"
"824","1","0.6","true","0.82","0","true","14","0"
"825","1","0.6","true","0.82","0","true","16","0"
"826","1","0.6","true","0.82","0","true","13","0"
"828","1","0.6","true","0.82","0","true","13","0"
"829","1","0.6","true","0.82","0","true","14","0"
"830","1","0.6","true","0.82","0","true","16","0"
"831","1","0.6","true","0.83","0","true","13","0"
"832","1","0.6","true","0.83","0","true","13","0"
"834","1","0.6","true","0.83","0","true","13","0"
"833","1","0.6","true","0.83","0","true","17","0"
"836","1","0.6","true","0.83","0","true","14","0"
"835","1","0.6","true","0.83","0","true","19","0"
"837","1","0.6","true","0.83","0","true","16","0"
"838","1","0.6","true","0.83","0","true","12","0"
"839","1","0.6","true","0.83","0","true","11","0"
"840","1","0.6","true","0.83","0","true","12","0"
"842","1","0.6","true","0.84","0","true","11","0"
"841","1","0.6","true","0.84","0","true","15","0"
"843","1","0.6","true","0.84","0","true","13","0"
"827","1","0.6","true","0.82","0","true","16","0"
"844","1","0.6","true","0.84","0","true","15","0"
"845","1","0.6","true","0.84","0","true","12","0"
"846","1","0.6","true","0.84","0","true","14","0"
"848","1","0.6","true","0.84","0","true","14","0"
"849","1","0.6","true","0.84","0","true","13","0"
"850","1","0.6","true","0.84","0","true","15","0"
"852","1","0.6","true","0.85","0","true","12","0"
"851","1","0.6","true","0.85","0","true","19","0"
"853","1","0.6","true","0.85","0","true","14","0"
"854","1","0.6","true","0.85","0","true","14","0"
"855","1","0.6","true","0.85","0","true","12","0"
"856","1","0.6","true","0.85","0","true","12","0"
"857","1","0.6","true","0.85","0","true","13","0"
"858","1","0.6","true","0.85","0","true","12","0"
"860","1","0.6","true","0.85","0","true","12","0"
"859","1","0.6","true","0.85","0","true","12","0"
"847","1","0.6","true","0.84","0","true","12","0"
"861","1","0.6","true","0.86","0","true","13","0"
"862","1","0.6","true","0.86","0","true","13","0"
"863","1","0.6","true","0.86","0","true","13","0"
"865","1","0.6","true","0.86","0","true","14","0"
"866","1","0.6","true","0.86","0","true","14","0"
"867","1","0.6","true","0.86","0","true","14","0"
"868","1","0.6","true","0.86","0","true","12","0"
"869","1","0.6","true","0.86","0","true","11","0"
"870","1","0.6","true","0.86","0","true","13","0"
"872","1","0.6","true","0.87","0","true","15","0"
"871","1","0.6","true","0.87","0","true","15","0"
"873","1","0.6","true","0.87","0","true","12","0"
"874","1","0.6","true","0.87","0","true","12","0"
"876","1","0.6","true","0.87","0","true","11","0"
"875","1","0.6","true","0.87","0","true","14","0"
"877","1","0.6","true","0.87","0","true","10","0"
"864","1","0.6","true","0.86","0","true","12","0"
"878","1","0.6","true","0.87","0","true","10","0"
"879","1","0.6","true","0.87","0","true","13","0"
"880","1","0.6","true","0.87","0","true","13","0"
"882","1","0.6","true","0.88","0","true","14","0"
"884","1","0.6","true","0.88","0","true","12","0"
"883","1","0.6","true","0.88","0","true","12","0"
"885","1","0.6","true","0.88","0","true","13","0"
"886","1","0.6","true","0.88","0","true","14","0"
"887","1","0.6","true","0.88","0","true","16","0"
"889","1","0.6","true","0.88","0","true","13","0"
"888","1","0.6","true","0.88","0","true","13","0"
"890","1","0.6","true","0.88","0","true","12","0"
"881","1","0.6","true","0.88","0","true","16","0"
"891","1","0.6","true","0.89","0","true","11","0"
"892","1","0.6","true","0.89","0","true","12","0"
"895","1","0.6","true","0.89","0","true","11","0"
"893","1","0.6","true","0.89","0","true","18","0"
"896","1","0.6","true","0.89","0","true","14","0"
"897","1","0.6","true","0.89","0","true","11","0"
"898","1","0.6","true","0.89","0","true","12","0"
"899","1","0.6","true","0.89","0","true","13","0"
"900","1","0.6","true","0.89","0","true","11","0"
"901","1","0.6","true","0.9","0","true","15","0"
"902","1","0.6","true","0.9","0","true","15","0"
"903","1","0.6","true","0.9","0","true","14","0"
"904","1","0.6","true","0.9","0","true","13","0"
"905","1","0.6","true","0.9","0","true","14","0"
"906","1","0.6","true","0.9","0","true","13","0"
"907","1","0.6","true","0.9","0","true","14","0"
"894","1","0.6","true","0.89","0","true","14","0"
"908","1","0.6","true","0.9","0","true","13","0"
"909","1","0.6","true","0.9","0","true","12","0"
"910","1","0.6","true","0.9","0","true","12","0"
"912","1","0.6","true","0.91","0","true","11","0"
"913","1","0.6","true","0.91","0","true","14","0"
"914","1","0.6","true","0.91","0","true","12","0"
"915","1","0.6","true","0.91","0","true","13","0"
"916","1","0.6","true","0.91","0","true","10","0"
"911","1","0.6","true","0.91","0","true","12","0"
"919","1","0.6","true","0.91","0","true","13","0"
"917","1","0.6","true","0.91","0","true","12","0"
"918","1","0.6","true","0.91","0","true","12","0"
"922","1","0.6","true","0.92","0","true","12","0"
"923","1","0.6","true","0.92","0","true","11","0"
"921","1","0.6","true","0.92","0","true","13","0"
"926","1","0.6","true","0.92","0","true","12","0"
"924","1","0.6","true","0.92","0","true","14","0"
"920","1","0.6","true","0.91","0","true","13","0"
"925","1","0.6","true","0.92","0","true","13","0"
"927","1","0.6","true","0.92","0","true","12","0"
"930","1","0.6","true","0.92","0","true","12","0"
"928","1","0.6","true","0.92","0","true","11","0"
"931","1","0.6","true","0.93","0","true","12","0"
"932","1","0.6","true","0.93","0","true","12","0"
"933","1","0.6","true","0.93","0","true","12","0"
"934","1","0.6","true","0.93","0","true","12","0"
"929","1","0.6","true","0.92","0","true","13","0"
"937","1","0.6","true","0.93","0","true","15","0"
"936","1","0.6","true","0.93","0","true","14","0"
"935","1","0.6","true","0.93","0","true","15","0"
"939","1","0.6","true","0.93","0","true","11","0"
"940","1","0.6","true","0.93","0","true","10","0"
"941","1","0.6","true","0.94","0","true","13","0"
"943","1","0.6","true","0.94","0","true","14","0"
"942","1","0.6","true","0.94","0","true","12","0"
"944","1","0.6","true","0.94","0","true","14","0"
"945","1","0.6","true","0.94","0","true","12","0"
"946","1","0.6","true","0.94","0","true","14","0"
"938","1","0.6","true","0.93","0","true","10","0"
"949","1","0.6","true","0.94","0","true","14","0"
"948","1","0.6","true","0.94","0","true","12","0"
"947","1","0.6","true","0.94","0","true","13","0"
"952","1","0.6","true","0.95","0","true","11","0"
"951","1","0.6","true","0.95","0","true","12","0"
"953","1","0.6","true","0.95","0","true","12","0"
"954","1","0.6","true","0.95","0","true","11","0"
"955","1","0.6","true","0.95","0","true","16","0"
"950","1","0.6","true","0.94","0","true","13","0"
"956","1","0.6","true","0.95","0","true","12","0"
"957","1","0.6","true","0.95","0","true","11","0"
"958","1","0.6","true","0.95","0","true","12","0"
"960","1","0.6","true","0.95","0","true","11","0"
"961","1","0.6","true","0.96","0","true","12","0"
"962","1","0.6","true","0.96","0","true","12","0"
"963","1","0.6","true","0.96","0","true","12","0"
"964","1","0.6","true","0.96","0","true","11","0"
"965","1","0.6","true","0.96","0","true","11","0"
"966","1","0.6","true","0.96","0","true","12","0"
"967","1","0.6","true","0.96","0","true","11","0"
"968","1","0.6","true","0.96","0","true","14","0"
"969","1","0.6","true","0.96","0","true","10","0"
"959","1","0.6","true","0.95","0","true","12","0"
"971","1","0.6","true","0.97","0","true","10","0"
"970","1","0.6","true","0.96","0","true","11","0"
"972","1","0.6","true","0.97","0","true","11","0"
"975","1","0.6","true","0.97","0","true","11","0"
"974","1","0.6","true","0.97","0","true","15","0"
"978","1","0.6","true","0.97","0","true","13","0"
"976","1","0.6","true","0.97","0","true","13","0"
"977","1","0.6","true","0.97","0","true","15","0"
"973","1","0.6","true","0.97","0","true","11","0"
"979","1","0.6","true","0.97","0","true","12","0"
"981","1","0.6","true","0.98","0","true","11","0"
"980","1","0.6","true","0.97","0","true","13","0"
"983","1","0.6","true","0.98","0","true","12","0"
"984","1","0.6","true","0.98","0","true","12","0"
"985","1","0.6","true","0.98","0","true","12","0"
"986","1","0.6","true","0.98","0","true","12","0"
"988","1","0.6","true","0.98","0","true","12","0"
"989","1","0.6","true","0.98","0","true","10","0"
"987","1","0.6","true","0.98","0","true","21","0"
"990","1","0.6","true","0.98","0","true","13","0"
"991","1","0.6","true","0.99","0","true","11","0"
"982","1","0.6","true","0.98","0","true","12","0"
"992","1","0.6","true","0.99","0","true","12","0"
"993","1","0.6","true","0.99","0","true","12","0"
"994","1","0.6","true","0.99","0","true","13","0"
"996","1","0.6","true","0.99","0","true","12","0"
"998","1","0.6","true","0.99","0","true","12","0"
"997","1","0.6","true","0.99","0","true","14","0"
"999","1","0.6","true","0.99","0","true","12","0"
"1000","1","0.6","true","0.99","0","true","15","0"
"1002","1","0.6","true","1","0","true","12","0"
"1001","1","0.6","true","1","0","true","20","0"
"1003","1","0.6","true","1","0","true","10","0"
"1004","1","0.6","true","1","0","true","12","0"
"995","1","0.6","true","0.99","0","true","14","0"
"1005","1","0.6","true","1","0","true","12","0"
"1006","1","0.6","true","1","0","true","12","0"
"1007","1","0.6","true","1","0","true","13","0"
"1010","1","0.6","true","1","0","true","11","0"
"1009","1","0.6","true","1","0","true","14","0"
"1008","1","0.6","true","1","0","true","12","0"
