"BehaviorSpace results (NetLogo 5.0.5)"
"extended_prisoners_dilemma.nlogo"
"experiment_stable_coexistence_variation_of_costs"
"12/14/2014 21:21:09:026 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","benefit","initial_propD","play_pd","cost","baseline_fitness","play_spatial","[step]","count patches with [strategy_current = ""C""] / (count patches)"
"436","1","0.6","false","0.08","0","false","500","0.9632"
"437","1","0.6","false","0.08","0","false","500","0.9624"
"438","1","0.6","false","0.08","0","false","500","0.9584"
"439","1","0.6","false","0.08","0","false","500","0.9624"
"440","1","0.6","false","0.08","0","false","500","0.9588"
"441","1","0.6","false","0.08","0","false","500","0.9572"
"442","1","0.6","false","0.08","0","false","500","0.9584"
"443","1","0.6","false","0.08","0","false","500","0.958"
"434","1","0.6","false","0.08","0","false","500","0.9604"
"444","1","0.6","false","0.08","0","false","500","0.9588"
"446","1","0.6","false","0.08","0","false","500","0.9556"
"447","1","0.6","false","0.08","0","false","500","0.9464"
"448","1","0.6","false","0.08","0","false","500","0.956"
"449","1","0.6","false","0.08","0","false","500","0.9588"
"450","1","0.6","false","0.08","0","false","500","0.9628"
"451","1","0.6","false","0.09","0","false","500","0.9528"
"452","1","0.6","false","0.09","0","false","500","0.9528"
"453","1","0.6","false","0.09","0","false","500","0.9636"
"445","1","0.6","false","0.08","0","false","500","0.966"
"454","1","0.6","false","0.09","0","false","500","0.96"
"456","1","0.6","false","0.09","0","false","500","0.9528"
"457","1","0.6","false","0.09","0","false","500","0.9532"
"458","1","0.6","false","0.09","0","false","500","0.9524"
"459","1","0.6","false","0.09","0","false","500","0.948"
"460","1","0.6","false","0.09","0","false","500","0.9524"
"461","1","0.6","false","0.09","0","false","500","0.9456"
"462","1","0.6","false","0.09","0","false","500","0.9524"
"463","1","0.6","false","0.09","0","false","500","0.9596"
"455","1","0.6","false","0.09","0","false","500","0.948"
"464","1","0.6","false","0.09","0","false","500","0.952"
"466","1","0.6","false","0.09","0","false","500","0.954"
"467","1","0.6","false","0.09","0","false","500","0.9452"
"468","1","0.6","false","0.09","0","false","500","0.956"
"469","1","0.6","false","0.09","0","false","500","0.9556"
"470","1","0.6","false","0.09","0","false","500","0.9532"
"471","1","0.6","false","0.09","0","false","500","0.958"
"472","1","0.6","false","0.09","0","false","500","0.9508"
"473","1","0.6","false","0.09","0","false","500","0.9628"
"465","1","0.6","false","0.09","0","false","500","0.9564"
"474","1","0.6","false","0.09","0","false","500","0.9576"
"476","1","0.6","false","0.09","0","false","500","0.9528"
"477","1","0.6","false","0.09","0","false","500","0.9564"
"478","1","0.6","false","0.09","0","false","500","0.9504"
"479","1","0.6","false","0.09","0","false","500","0.9504"
"480","1","0.6","false","0.09","0","false","500","0.9532"
"481","1","0.6","false","0.09","0","false","500","0.9592"
"482","1","0.6","false","0.09","0","false","500","0.9524"
"483","1","0.6","false","0.09","0","false","500","0.958"
"475","1","0.6","false","0.09","0","false","500","0.9548"
"484","1","0.6","false","0.09","0","false","500","0.9632"
"486","1","0.6","false","0.09","0","false","500","0.9584"
"487","1","0.6","false","0.09","0","false","500","0.9504"
"488","1","0.6","false","0.09","0","false","500","0.9536"
"489","1","0.6","false","0.09","0","false","500","0.9528"
"490","1","0.6","false","0.09","0","false","500","0.9536"
"491","1","0.6","false","0.09","0","false","500","0.9564"
